Order_ID,Customer_Name,Industry,Product,City_Province,Order_Date,Shipping_Date,Units_Sold,Price_per_Unit,Status
ORD2024233,Lululemon,Events,Banner Print,"Halifax, Nova Scotia",26/07/2024,2024-07-27,148,$198.99,Delivered
ORD2024234,Walmart,Retail,Acrylic Panel,"Edmonton, Alberta",2024-01-19,2024-01-24,11,$448.91,Delivered
ORD2024235,Adidas,Construction,LED Signage,"Edmonton, Alberta",2024-08-04,2024-08-10,85,81.98,Processing
ORD2024236,Nike,Sports,LED Signage,"Quebec City, Quebec",2024-04-24,30-Apr-2024,16,153.58,Shipped
ORD2024237,Bell,Construction,Acrylic Panel,"Toronto, Ontario",12/05/2024,17-May-2024,195,$367.48,Processing
ORD2024238,Rogers,Retail,Fabric Display,"Halifax, Nova Scotia",15/03/2024,19-Mar-2024,36,$435.24,Delivered
ORD2024239,Lululemon,Sports,Banner Print,"Surrey, British Columbia",27/04/2024,30-Apr-2024,110,348.34,Shipped
ORD2024240,Rogers,Construction,banner print,"Calgary, Alberta",24/12/2024,2024-12-25,172,79.87,Delivered
ORD2024241,FIFA,Hospitality,LED Signage,"Mississauga, Ontario",2024-01-07,10-Jan-2024,176,123.13,Shipped
ORD2024242,Adidas,Construction,Fabric Display,"Calgary, Alberta",2024-09-04,05-Sep-2024,139,251.99,Delivered
ORD2024243,Nike,Events,LED Signage,"Vancouver, British Columbia",2024-08-26,2024-08-27,17,47.11,Delivered
ORD2024244,Cineplex,Hospitality,LED signage," Winnipeg, Manitoba ",2024-04-29,2024-04-30,25,$340.86,Delivered
ORD2024245,FIFA,Events,Fabric Display,"Toronto, Ontario",2024-07-01,2024-07-05,80,$446.73,Processing
ORD2024246,Cineplex,Construction,LED signage,"Mississauga, Ontario",22/09/2024,23-Sep-2024,89,$88.35,Processing
ORD2024247,Lululemon,Retail,Acrylic Panel,"Montreal, Quebec",2024-06-19,24-Jun-2024,150,215.45,Processing
ORD2024248,Rogers,Hospitality,Banner Print,"Surrey, British Columbia",16/10/2024,21-Oct-2024,89,481.92,Delivered
ORD2024249,Cineplex,Construction,Acrylic Panel,"Calgary, Alberta",02/08/2024,05-Aug-2024,155,53.03,Processing
ORD2024250,Rogers,Sports,Lightbox Frame,"Brampton, Ontario",2024-08-23,27-Aug-2024,22,$320.72,Processing
ORD2024251,Lululemon,Events,,"Calgary, Alberta",17/10/2024,2024-10-19,105,31.7,Processing
ORD2024252,Cineplex,Construction,LED Signage,"Calgary, Alberta",20/09/2024,2024-09-21,112,21.17,Shipped
ORD2024253,Bell,Hospitality,LED Signage,"Mississauga, Ontario",2024-12-04,07-Dec-2024,42,175.94,Delivered
ORD2024254,Bell,Retail,LED signage,"Edmonton, Alberta",2024-07-14,2024-07-15,176,$437.68,Processing
ORD2024255,Bell,Events,LED Signage,"Halifax, Nova Scotia",26/09/2024,2024-09-29,145,97.35,Delivered
ORD2024256,Walmart,Events,Banner Print,"Toronto, Ontario",24/07/2024,27-Jul-2024,73,$393.7,Shipped
ORD2024257,Bell,Sports,,"Halifax, Nova Scotia",2024-05-24,26-May-2024,159,424.15,Processing
ORD2024258,Cineplex,Hospitality,Banner Print,"Montreal, Quebec",2024-07-04,07-Jul-2024,168,54.93,Processing
ORD2024259,Lululemon,Hospitality,Banner Print,"Mississauga, Ontario",2024-01-30,31-Jan-2024,96,381.78,Processing
ORD2024260,Rogers,Construction,,"Mississauga, Ontario",18/01/2024,22-Jan-2024,54,94.61,Delivered
ORD2024261,Walmart,Sports,banner print,"Surrey, British Columbia",2024-12-13,17-Dec-2024,71,414.13,Delivered
ORD2024262,Adidas,Hospitality,banner print,"Vancouver, British Columbia",2024-09-12,15-Sep-2024,15,$148.47,Processing
ORD2024263,Lululemon,Sports,,"Mississauga, Ontario",05/06/2024,2024-06-08,169,$118.87,Shipped
ORD2024264,Nike,Hospitality,Banner Print,"Halifax, Nova Scotia",08/04/2024,2024-04-11,163,$155.02,Processing
ORD2024265,Lululemon,Retail,Acrylic Panel,"Edmonton, Alberta",2024-07-15,20-Jul-2024,166,$460.04,Delivered
ORD2024266,Walmart,Hospitality,LED signage,"Toronto, Ontario",28/08/2024,2024-09-01,158,466.84,Shipped
ORD2024267,FIFA,Events,Banner Print,"Edmonton, Alberta",2024-05-21,2024-05-23,80,320.84,Delivered
ORD2024268,Walmart,Hospitality,LED signage,"Edmonton, Alberta",2024-03-27,30-Mar-2024,86,402.77,Shipped
ORD2024269,Cineplex,Retail,LED Signage,"Toronto, Ontario",13/01/2024,2024-01-14,36,$260.68,Processing
ORD2024270,Adidas,Events,Lightbox Frame,"Brampton, Ontario",11/01/2024,16-Jan-2024,11,249.13,Shipped
ORD2024271,Lululemon,Sports,Lightbox Frame,"Brampton, Ontario",04/10/2024,2024-10-06,161,390.43,Processing
ORD2024272,Adidas,Hospitality,Acrylic Panel,"Brampton, Ontario",19/12/2024,23-Dec-2024,122,331.1,Delivered
ORD2024273,Nike,Construction,LED signage,"Vancouver, British Columbia",2024-04-25,2024-05-01,146,$363.91,Shipped
ORD2024274,Walmart,Construction,Lightbox Frame,"Toronto, Ontario",2024-03-20,2024-03-26,123,$429.51,Shipped
ORD2024275,Lululemon,Hospitality,LED signage,"Quebec City, Quebec",2024-01-11,2024-01-13,52,355.39,Processing
ORD2024276,FIFA,Hospitality,," Winnipeg, Manitoba ",2024-08-20,2024-08-24,13,$32.21,Shipped
ORD2024277,Adidas,Sports,Acrylic Panel,"Halifax, Nova Scotia",2024-11-26,2024-12-01,142,126.08,Delivered
ORD2024278,Adidas,Events,LED signage," Winnipeg, Manitoba ",2024-07-20,2024-07-21,49,$108.5,Delivered
ORD2024279,Walmart,Construction,Acrylic Panel," Winnipeg, Manitoba ",2024-08-03,04-Aug-2024,59,$82.85,Processing
ORD2024280,Nike,Sports,LED Signage,"Vancouver, British Columbia",2024-11-02,2024-11-05,5,$280.33,Delivered
ORD2024281,Bell,Sports,LED signage,"Toronto, Ontario",2024-12-01,04-Dec-2024,162,398.61,Delivered
ORD2024282,Lululemon,Events,LED signage,"Surrey, British Columbia",08/11/2024,11-Nov-2024,125,142.86,Shipped
ORD2024283,Walmart,Events,banner print,"Edmonton, Alberta",2024-04-30,04-May-2024,160,322.11,Delivered
ORD2024284,Lululemon,Events,Banner Print,"Surrey, British Columbia",2024-10-06,2024-10-08,12,380.99,Shipped
ORD2024285,Lululemon,Retail,banner print,"Halifax, Nova Scotia",2024-11-01,05-Nov-2024,79,224.92,Processing
ORD2024286,Adidas,Hospitality,banner print,"Surrey, British Columbia",2024-10-27,2024-11-01,187,$480.78,Processing
ORD2024287,Cineplex,Retail,LED signage,"Surrey, British Columbia",2024-11-15,18-Nov-2024,156,$301.57,Delivered
ORD2024288,Walmart,Events,,"Surrey, British Columbia",05/01/2024,07-Jan-2024,10,127.03,Delivered
ORD2024289,Rogers,Hospitality,," Winnipeg, Manitoba ",09/04/2024,11-Apr-2024,20,195.41,Shipped
ORD2024290,Nike,Construction,Banner Print,"Calgary, Alberta",07/07/2024,2024-07-08,143,$39.35,Shipped
ORD2024291,Rogers,Hospitality,,"Halifax, Nova Scotia",29/04/2024,03-May-2024,170,428.41,Delivered
ORD2024292,Cineplex,Sports,Fabric Display,"Quebec City, Quebec",18/04/2024,23-Apr-2024,13,$44.48,Processing
ORD2024293,Walmart,Retail,Acrylic Panel,"Surrey, British Columbia",2024-11-07,12-Nov-2024,5,483.85,Shipped
ORD2024294,Lululemon,Sports,,"Calgary, Alberta",14/04/2024,2024-04-16,179,248.56,Delivered
ORD2024295,Adidas,Construction,banner print,"Halifax, Nova Scotia",23/05/2024,2024-05-26,72,60.38,Delivered
ORD2024296,Nike,Retail,LED signage,"Surrey, British Columbia",21/04/2024,25-Apr-2024,53,486.93,Processing
ORD2024297,Lululemon,Sports,Lightbox Frame,"Halifax, Nova Scotia",22/09/2024,2024-09-23,96,$162.77,Delivered
ORD2024298,Lululemon,Sports,Acrylic Panel,"Calgary, Alberta",2024-02-13,14-Feb-2024,137,$338.84,Delivered
ORD2024299,Cineplex,Hospitality,LED signage,"Brampton, Ontario",11/02/2024,14-Feb-2024,162,$320.07,Shipped
ORD2024300,Cineplex,Events,Lightbox Frame,"Brampton, Ontario",30/01/2024,03-Feb-2024,117,$237.98,Shipped
ORD2024301,Adidas,Hospitality,Acrylic Panel,"Montreal, Quebec",2024-07-01,02-Jul-2024,88,69.38,Shipped
ORD2024302,Walmart,Events,Banner Print,"Mississauga, Ontario",22/04/2024,28-Apr-2024,122,487.16,Shipped
ORD2024303,FIFA,Hospitality,Banner Print,"Edmonton, Alberta",29/05/2024,03-Jun-2024,143,$90.95,Shipped
ORD2024304,Lululemon,Sports,Banner Print,"Montreal, Quebec",2024-01-23,2024-01-26,115,$252.33,Shipped
ORD2024305,Adidas,Events,Fabric Display,"Surrey, British Columbia",30/07/2024,05-Aug-2024,34,$326.29,Delivered
ORD2024306,Bell,Retail,Acrylic Panel,"Halifax, Nova Scotia",2024-10-11,2024-10-17,191,15.75,Processing
ORD2024307,Walmart,Sports,Acrylic Panel,"Mississauga, Ontario",2024-07-01,2024-07-05,87,$170.62,Delivered
ORD2024308,Cineplex,Retail,Fabric Display,"Edmonton, Alberta",2024-03-23,2024-03-26,105,186.66,Delivered
ORD2024309,FIFA,Construction,Acrylic Panel,"Montreal, Quebec",26/04/2024,2024-04-29,177,139.99,Delivered
ORD2024310,Walmart,Events,LED signage," Winnipeg, Manitoba ",2024-04-15,2024-04-20,27,214.01,Shipped
ORD2024311,Nike,Events,Fabric Display,"Montreal, Quebec",2024-07-18,20-Jul-2024,65,274.65,Delivered
ORD2024312,Lululemon,Events,Fabric Display,"Toronto, Ontario",2024-06-19,25-Jun-2024,53,463.7,Processing
ORD2024313,FIFA,Construction,Banner Print,"Vancouver, British Columbia",2024-05-27,29-May-2024,123,101.55,Processing
ORD2024314,Nike,Hospitality,LED signage,"Quebec City, Quebec",2024-11-03,08-Nov-2024,161,$166.19,Shipped
ORD2024315,Adidas,Construction,LED Signage,"Calgary, Alberta",24/02/2024,2024-03-01,172,$184.27,Processing
ORD2024316,Cineplex,Retail,LED Signage,"Halifax, Nova Scotia",16/10/2024,21-Oct-2024,5,238.28,Processing
ORD2024317,Bell,Sports,Banner Print,"Toronto, Ontario",2024-10-29,2024-11-03,26,73.0,Processing
ORD2024318,Walmart,Events,banner print,"Montreal, Quebec",2024-11-14,2024-11-16,137,$306.44,Processing
ORD2024319,Adidas,Retail,Fabric Display,"Vancouver, British Columbia",25/01/2024,28-Jan-2024,63,325.09,Shipped
ORD2024320,Rogers,Sports,,"Quebec City, Quebec",2024-11-21,2024-11-23,122,$428.22,Processing
ORD2024321,Lululemon,Sports,LED Signage,"Toronto, Ontario",2024-06-16,20-Jun-2024,60,162.1,Delivered
ORD2024322,Adidas,Sports,Lightbox Frame,"Halifax, Nova Scotia",2024-08-18,2024-08-21,87,$273.48,Delivered
ORD2024323,Bell,Retail,LED Signage,"Edmonton, Alberta",21/06/2024,2024-06-25,69,373.01,Delivered
ORD2024324,Lululemon,Construction,Banner Print,"Halifax, Nova Scotia",05/02/2024,2024-02-11,136,$406.12,Delivered
ORD2024325,Bell,Hospitality,LED signage,"Montreal, Quebec",2024-07-31,2024-08-01,129,$425.36,Delivered
ORD2024326,FIFA,Events,Fabric Display,"Edmonton, Alberta",2024-04-16,22-Apr-2024,150,284.26,Shipped
ORD2024327,Cineplex,Construction,banner print,"Toronto, Ontario",16/12/2024,21-Dec-2024,85,$148.02,Delivered
ORD2024328,Walmart,Construction,,"Surrey, British Columbia",24/02/2024,2024-02-28,15,377.19,Processing
ORD2024329,FIFA,Construction,Fabric Display,"Montreal, Quebec",06/10/2024,2024-10-07,175,$182.96,Delivered
ORD2024330,Lululemon,Sports,Fabric Display,"Quebec City, Quebec",06/05/2024,2024-05-09,151,384.88,Delivered
ORD2024331,FIFA,Construction,Fabric Display,"Mississauga, Ontario",09/06/2024,2024-06-14,104,348.77,Shipped
ORD2024332,FIFA,Hospitality,Acrylic Panel,"Halifax, Nova Scotia",15/11/2024,18-Nov-2024,85,$293.56,Processing
ORD2024333,Walmart,Construction,Lightbox Frame,"Vancouver, British Columbia",24/01/2024,29-Jan-2024,28,377.52,Processing
ORD2024334,FIFA,Events,banner print,"Mississauga, Ontario",2024-03-03,08-Mar-2024,15,$419.91,Shipped
ORD2024335,Rogers,Retail,Lightbox Frame,"Vancouver, British Columbia",28/08/2024,2024-09-01,114,$101.89,Shipped
ORD2024336,FIFA,Retail,banner print,"Halifax, Nova Scotia",2024-07-18,22-Jul-2024,96,491.91,Shipped
ORD2024337,Bell,Sports,,"Surrey, British Columbia",27/09/2024,02-Oct-2024,99,433.07,Shipped
ORD2024338,Lululemon,Construction,banner print," Winnipeg, Manitoba ",27/05/2024,31-May-2024,150,$324.2,Processing
ORD2024339,Cineplex,Construction,LED signage,"Halifax, Nova Scotia",2024-03-28,31-Mar-2024,163,$291.67,Delivered
ORD2024340,Lululemon,Retail,,"Edmonton, Alberta",2024-09-12,16-Sep-2024,130,$423.59,Shipped
ORD2024341,FIFA,Retail,LED signage,"Brampton, Ontario",10/06/2024,2024-06-15,128,$497.98,Delivered
ORD2024342,Nike,Events,Lightbox Frame,"Mississauga, Ontario",2024-02-28,2024-03-04,111,49.21,Shipped
ORD2024343,Bell,Construction,,"Brampton, Ontario",26/05/2024,27-May-2024,133,$128.93,Shipped
ORD2024344,FIFA,Events,Fabric Display,"Halifax, Nova Scotia",2024-10-07,2024-10-09,90,296.6,Processing
ORD2024345,Lululemon,Events,Banner Print," Winnipeg, Manitoba ",22/11/2024,2024-11-28,138,458.67,Delivered
ORD2024346,Cineplex,Construction,Fabric Display,"Edmonton, Alberta",2024-06-24,2024-06-26,168,368.75,Delivered
ORD2024347,Bell,Retail,LED Signage,"Edmonton, Alberta",27/02/2024,01-Mar-2024,115,$354.21,Processing
ORD2024348,Cineplex,Events,LED signage,"Surrey, British Columbia",2024-04-15,18-Apr-2024,97,$231.66,Delivered
ORD2024349,FIFA,Retail,LED Signage,"Edmonton, Alberta",09/04/2024,2024-04-10,142,437.74,Shipped
ORD2024350,Bell,Retail,LED signage,"Halifax, Nova Scotia",09/10/2024,2024-10-10,169,352.23,Delivered
ORD2024351,Rogers,Construction,Lightbox Frame,"Edmonton, Alberta",2024-10-07,12-Oct-2024,105,266.22,Processing
ORD2024352,Lululemon,Construction,LED signage,"Vancouver, British Columbia",25/01/2024,2024-01-29,153,215.03,Processing
ORD2024353,FIFA,Sports,,"Quebec City, Quebec",17/07/2024,18-Jul-2024,13,301.33,Shipped
ORD2024354,Nike,Sports,Fabric Display,"Surrey, British Columbia",21/01/2024,24-Jan-2024,16,216.45,Delivered
ORD2024355,Nike,Construction,Fabric Display,"Edmonton, Alberta",19/05/2024,2024-05-25,66,$19.78,Processing
ORD2024356,FIFA,Events,Lightbox Frame,"Edmonton, Alberta",2024-04-24,2024-04-29,79,471.62,Delivered
ORD2024357,Lululemon,Events,Banner Print,"Montreal, Quebec",2024-10-06,12-Oct-2024,172,431.67,Delivered
ORD2024358,FIFA,Retail,Fabric Display,"Vancouver, British Columbia",2024-04-21,2024-04-22,151,101.83,Delivered
ORD2024359,Adidas,Hospitality,,"Toronto, Ontario",2024-05-11,15-May-2024,171,125.6,Delivered
ORD2024360,Lululemon,Events,Fabric Display,"Halifax, Nova Scotia",2024-12-26,2024-12-30,39,36.33,Delivered
ORD2024361,Rogers,Construction,,"Surrey, British Columbia",2024-06-14,15-Jun-2024,162,$480.89,Shipped
ORD2024362,Rogers,Construction,LED Signage,"Halifax, Nova Scotia",2024-09-11,15-Sep-2024,29,41.86,Shipped
ORD2024363,Rogers,Events,Lightbox Frame,"Calgary, Alberta",24/08/2024,2024-08-27,126,272.84,Shipped
ORD2024364,Walmart,Retail,,"Toronto, Ontario",14/04/2024,2024-04-15,86,326.08,Shipped
ORD2024365,Lululemon,Sports,Banner Print,"Brampton, Ontario",08/12/2024,13-Dec-2024,135,$284.94,Processing
ORD2024366,FIFA,Sports,banner print," Winnipeg, Manitoba ",12/10/2024,17-Oct-2024,34,486.97,Shipped
ORD2024367,Bell,Events,Acrylic Panel,"Vancouver, British Columbia",14/05/2024,2024-05-18,29,339.88,Delivered
ORD2024368,FIFA,Events,Banner Print,"Vancouver, British Columbia",27/01/2024,2024-02-02,186,170.83,Processing
ORD2024369,Rogers,Construction,LED Signage,"Halifax, Nova Scotia",2024-10-04,09-Oct-2024,23,$355.34,Shipped
ORD2024370,Walmart,Retail,Fabric Display," Winnipeg, Manitoba ",2024-04-15,2024-04-19,117,$84.66,Shipped
ORD2024371,Lululemon,Construction,Fabric Display,"Brampton, Ontario",2024-07-09,10-Jul-2024,51,212.83,Processing
ORD2024372,Nike,Sports,,"Quebec City, Quebec",2024-02-17,21-Feb-2024,142,245.63,Processing
ORD2024373,FIFA,Hospitality,banner print,"Brampton, Ontario",2024-11-21,26-Nov-2024,127,$93.23,Delivered
ORD2024374,Rogers,Retail,LED signage,"Halifax, Nova Scotia",04/02/2024,2024-02-07,184,287.69,Delivered
ORD2024375,Bell,Sports,Acrylic Panel,"Toronto, Ontario",2024-06-21,22-Jun-2024,190,130.79,Processing
ORD2024376,Cineplex,Construction,Banner Print," Winnipeg, Manitoba ",2024-01-28,03-Feb-2024,68,$344.22,Processing
ORD2024377,Lululemon,Retail,,"Mississauga, Ontario",2024-05-07,2024-05-10,197,$482.99,Processing
ORD2024378,Walmart,Retail,Banner Print,"Halifax, Nova Scotia",28/06/2024,03-Jul-2024,104,$48.95,Shipped
ORD2024379,Nike,Sports,,"Calgary, Alberta",2024-11-10,13-Nov-2024,114,$93.88,Processing
ORD2024380,Adidas,Hospitality,Acrylic Panel,"Montreal, Quebec",24/02/2024,2024-02-26,197,$336.91,Shipped
ORD2024381,Adidas,Sports,Acrylic Panel,"Calgary, Alberta",2024-06-03,2024-06-06,45,147.45,Delivered
ORD2024382,Nike,Construction,LED Signage,"Edmonton, Alberta",08/07/2024,10-Jul-2024,29,$300.0,Processing
ORD2024383,Rogers,Hospitality,Fabric Display,"Calgary, Alberta",2024-02-03,05-Feb-2024,200,$321.59,Processing
ORD2024384,Lululemon,Hospitality,Banner Print,"Brampton, Ontario",09/09/2024,2024-09-15,161,150.94,Shipped
ORD2024385,Lululemon,Hospitality,Fabric Display,"Brampton, Ontario",14/02/2024,2024-02-17,185,$432.03,Delivered
ORD2024386,Lululemon,Retail,banner print,"Surrey, British Columbia",15/02/2024,18-Feb-2024,139,$401.4,Delivered
ORD2024387,Rogers,Events,Banner Print,"Quebec City, Quebec",2024-05-12,17-May-2024,55,326.07,Shipped
ORD2024388,Cineplex,Sports,LED signage,"Surrey, British Columbia",2024-08-13,14-Aug-2024,128,45.5,Delivered
ORD2024389,FIFA,Sports,LED Signage,"Vancouver, British Columbia",19/09/2024,21-Sep-2024,152,$359.13,Delivered
ORD2024390,Bell,Sports,Lightbox Frame,"Halifax, Nova Scotia",2024-05-07,10-May-2024,36,129.51,Delivered
ORD2024391,Bell,Sports,Banner Print,"Calgary, Alberta",15/11/2024,2024-11-18,55,68.81,Shipped
ORD2024392,Walmart,Sports,Lightbox Frame,"Montreal, Quebec",30/06/2024,2024-07-03,141,87.18,Shipped
ORD2024393,Nike,Hospitality,Acrylic Panel,"Edmonton, Alberta",08/02/2024,2024-02-14,29,391.78,Shipped
ORD2024394,Bell,Sports,Acrylic Panel,"Montreal, Quebec",2024-05-02,05-May-2024,40,397.23,Delivered
ORD2024395,Walmart,Hospitality,Banner Print,"Brampton, Ontario",26/12/2024,30-Dec-2024,47,$346.0,Processing
ORD2024396,Adidas,Retail,Lightbox Frame,"Edmonton, Alberta",2024-09-09,11-Sep-2024,120,$331.28,Delivered
ORD2024397,Rogers,Retail,Banner Print,"Quebec City, Quebec",02/02/2024,2024-02-05,56,$61.16,Shipped
ORD2024398,Rogers,Retail,banner print,"Toronto, Ontario",2024-10-02,03-Oct-2024,108,44.4,Processing
ORD2024399,Bell,Events,LED Signage,"Edmonton, Alberta",2024-11-28,01-Dec-2024,167,301.81,Delivered
ORD2024400,Lululemon,Events,LED Signage,"Montreal, Quebec",30/12/2024,04-Jan-2025,111,$237.55,Shipped
ORD2024401,Adidas,Sports,Acrylic Panel,"Mississauga, Ontario",2024-07-06,2024-07-09,190,$213.52,Delivered
ORD2024402,Walmart,Retail,LED Signage,"Surrey, British Columbia",2024-09-04,2024-09-06,44,$443.32,Delivered
ORD2024403,Nike,Retail,Fabric Display,"Brampton, Ontario",2024-08-22,2024-08-26,140,35.53,Processing
ORD2024404,FIFA,Hospitality,Acrylic Panel,"Surrey, British Columbia",14/09/2024,2024-09-15,6,$81.35,Shipped
ORD2024405,Nike,Retail,Acrylic Panel,"Brampton, Ontario",29/06/2024,2024-07-03,24,$471.54,Shipped
ORD2024406,FIFA,Construction,Banner Print,"Mississauga, Ontario",25/01/2024,2024-01-28,145,$207.9,Shipped
ORD2024407,Bell,Hospitality,banner print,"Halifax, Nova Scotia",2024-04-29,2024-05-01,109,44.2,Shipped
ORD2024408,FIFA,Hospitality,banner print,"Vancouver, British Columbia",2024-09-05,07-Sep-2024,39,$338.44,Processing
ORD2024409,Lululemon,Hospitality,Banner Print,"Toronto, Ontario",22/05/2024,2024-05-27,193,217.31,Shipped
ORD2024410,Adidas,Sports,LED Signage,"Mississauga, Ontario",2024-03-28,2024-03-31,87,$229.5,Shipped
ORD2024411,Walmart,Sports,LED Signage,"Brampton, Ontario",30/11/2024,2024-12-05,118,$205.71,Shipped
ORD2024412,Lululemon,Retail,LED Signage,"Montreal, Quebec",2024-06-18,2024-06-23,65,482.93,Delivered
ORD2024413,Adidas,Events,banner print,"Montreal, Quebec",05/02/2024,2024-02-06,43,$208.78,Delivered
ORD2024414,Walmart,Construction,Lightbox Frame,"Quebec City, Quebec",2024-09-21,2024-09-22,49,$76.48,Processing
ORD2024415,Bell,Events,,"Calgary, Alberta",2024-05-12,2024-05-14,9,447.13,Delivered
ORD2024416,Walmart,Retail,Fabric Display,"Montreal, Quebec",28/08/2024,2024-08-30,182,300.95,Shipped
ORD2024417,Lululemon,Construction,Acrylic Panel,"Surrey, British Columbia",03/10/2024,2024-10-07,189,$378.61,Processing
ORD2024418,Bell,Events,Banner Print,"Vancouver, British Columbia",13/09/2024,18-Sep-2024,39,$307.98,Processing
ORD2024419,Nike,Hospitality,LED Signage,"Montreal, Quebec",14/07/2024,19-Jul-2024,134,$305.06,Shipped
ORD2024420,FIFA,Retail,Banner Print,"Edmonton, Alberta",2024-05-01,03-May-2024,185,$295.14,Shipped
ORD2024421,Walmart,Construction,LED Signage," Winnipeg, Manitoba ",18/12/2024,2024-12-23,61,128.53,Processing
ORD2024422,FIFA,Events,LED Signage,"Toronto, Ontario",2024-12-17,20-Dec-2024,67,416.23,Shipped
ORD2024423,FIFA,Sports,Banner Print,"Edmonton, Alberta",2024-03-18,22-Mar-2024,43,477.1,Shipped
ORD2024424,Nike,Sports,Lightbox Frame,"Brampton, Ontario",2024-08-12,2024-08-16,69,$324.45,Processing
ORD2024425,Adidas,Hospitality,LED signage,"Surrey, British Columbia",14/11/2024,2024-11-18,98,$320.03,Shipped
ORD2024426,Adidas,Events,banner print,"Edmonton, Alberta",24/11/2024,27-Nov-2024,9,$93.39,Shipped
ORD2024427,Lululemon,Construction,Banner Print,"Surrey, British Columbia",20/02/2024,22-Feb-2024,186,210.64,Delivered
ORD2024428,Adidas,Construction,LED Signage,"Vancouver, British Columbia",2024-09-03,05-Sep-2024,161,$34.81,Processing
ORD2024429,Adidas,Construction,Banner Print,"Mississauga, Ontario",03/02/2024,06-Feb-2024,132,$34.83,Shipped
ORD2024430,FIFA,Events,Lightbox Frame,"Mississauga, Ontario",04/06/2024,2024-06-07,119,175.64,Shipped
ORD2024431,Cineplex,Construction,Banner Print,"Quebec City, Quebec",06/10/2024,12-Oct-2024,125,$87.45,Delivered
ORD2024432,Nike,Construction,Lightbox Frame,"Quebec City, Quebec",2024-05-01,04-May-2024,151,$88.42,Delivered
ORD2024433,Rogers,Construction,,"Edmonton, Alberta",22/12/2024,27-Dec-2024,6,72.01,Delivered
ORD2024434,Lululemon,Retail,Banner Print,"Vancouver, British Columbia",2024-06-30,02-Jul-2024,53,423.43,Shipped
ORD2024435,Bell,Retail,Acrylic Panel,"Vancouver, British Columbia",2024-03-15,2024-03-17,8,$147.95,Processing
ORD2024436,Cineplex,Retail,Fabric Display,"Brampton, Ontario",11/02/2024,16-Feb-2024,78,$374.61,Shipped
ORD2024437,Walmart,Events,Banner Print,"Montreal, Quebec",03/11/2024,2024-11-07,15,$65.12,Delivered
ORD2024438,Rogers,Retail,LED Signage,"Brampton, Ontario",24/08/2024,2024-08-30,82,$251.15,Shipped
ORD2024439,Adidas,Construction,LED signage,"Edmonton, Alberta",2024-02-29,2024-03-05,124,$294.61,Shipped
ORD2024440,Cineplex,Sports,Banner Print,"Mississauga, Ontario",28/09/2024,2024-10-01,53,418.35,Delivered
ORD2024441,Adidas,Sports,,"Vancouver, British Columbia",15/12/2024,20-Dec-2024,143,$435.16,Processing
ORD2024442,Rogers,Retail,Acrylic Panel,"Brampton, Ontario",2024-05-25,31-May-2024,56,158.87,Delivered
ORD2024443,Cineplex,Events,Banner Print,"Calgary, Alberta",25/03/2024,26-Mar-2024,162,$117.32,Processing
ORD2024444,Adidas,Sports,banner print,"Halifax, Nova Scotia",2024-06-07,2024-06-10,98,$277.67,Delivered
ORD2024445,Lululemon,Retail,,"Brampton, Ontario",07/12/2024,13-Dec-2024,23,$180.17,Shipped
ORD2024446,Walmart,Retail,LED signage,"Calgary, Alberta",2024-08-05,09-Aug-2024,83,458.63,Delivered
ORD2024447,Nike,Events,Banner Print,"Vancouver, British Columbia",2024-08-30,2024-09-04,149,285.87,Shipped
ORD2024448,Cineplex,Construction,banner print,"Halifax, Nova Scotia",2024-05-05,10-May-2024,93,$440.37,Shipped
ORD2024449,Cineplex,Hospitality,Acrylic Panel,"Calgary, Alberta",2024-12-03,2024-12-07,150,436.22,Processing
ORD2024450,Rogers,Construction,Banner Print,"Halifax, Nova Scotia",04/12/2024,05-Dec-2024,90,222.48,Delivered
ORD2024451,FIFA,Retail,Lightbox Frame,"Calgary, Alberta",2024-11-15,2024-11-16,85,$244.29,Delivered
ORD2024452,Nike,Sports,Lightbox Frame,"Halifax, Nova Scotia",2024-11-28,29-Nov-2024,9,$180.26,Shipped
ORD2024453,Adidas,Events,LED signage,"Mississauga, Ontario",05/03/2024,10-Mar-2024,186,355.08,Delivered
ORD2024454,Rogers,Hospitality,Banner Print,"Calgary, Alberta",2024-12-21,2024-12-23,150,$97.17,Shipped
ORD2024455,FIFA,Events,LED Signage,"Montreal, Quebec",12/05/2024,15-May-2024,129,159.03,Processing
ORD2024456,FIFA,Events,Lightbox Frame,"Mississauga, Ontario",2024-09-06,2024-09-12,104,125.13,Delivered
ORD2024457,Walmart,Events,banner print,"Halifax, Nova Scotia",2024-02-25,2024-02-26,180,$333.39,Shipped
ORD2024458,Nike,Sports,LED Signage,"Montreal, Quebec",20/08/2024,25-Aug-2024,162,456.08,Processing
ORD2024459,Nike,Sports,banner print,"Toronto, Ontario",23/06/2024,2024-06-27,11,312.31,Shipped
ORD2024460,Walmart,Construction,LED signage,"Calgary, Alberta",2024-05-14,2024-05-18,18,$92.67,Shipped
ORD2024461,FIFA,Events,Fabric Display,"Mississauga, Ontario",05/12/2024,07-Dec-2024,196,$482.83,Shipped
ORD2024462,Cineplex,Events,LED signage,"Brampton, Ontario",03/06/2024,2024-06-06,62,$101.79,Processing
ORD2024463,Lululemon,Construction,Lightbox Frame,"Edmonton, Alberta",12/02/2024,15-Feb-2024,183,$181.5,Delivered
