Order_ID,Customer_Name,Industry,Product,City_Province,Order_Date,Shipping_Date,Units_Sold,Price_per_Unit,Status
ORD2022231,Walmart,Sports,LED Signage,"Brampton, Ontario",2022-01-16,2022-01-20,14,$183.89,Delivered
ORD2022232,Bell,Retail,LED signage,"Edmonton, Alberta",01/11/2022,03-Nov-2022,47,25.02,Delivered
ORD2022233,FIFA,Events,Acrylic Panel,"Calgary, Alberta",2022-01-19,24-Jan-2022,155,478.43,Delivered
ORD2022234,Rogers,Hospitality,Banner Print,"Calgary, Alberta",14/09/2022,2022-09-18,71,498.02,Shipped
ORD2022235,Walmart,Retail,LED signage,"Brampton, Ontario",2022-04-09,11-Apr-2022,187,353.17,Processing
ORD2022236,Lululemon,Retail,banner print,"Vancouver, British Columbia",2022-04-08,2022-04-12,114,269.12,Processing
ORD2022237,Rogers,Retail,,"Halifax, Nova Scotia",2022-12-23,2022-12-28,24,$164.72,Processing
ORD2022238,Nike,Sports,banner print,"Brampton, Ontario",11/03/2022,2022-03-12,97,$96.73,Processing
ORD2022239,Cineplex,Hospitality,Banner Print," Winnipeg, Manitoba ",2022-09-01,2022-09-03,194,$384.05,Processing
ORD2022240,FIFA,Construction,,"Vancouver, British Columbia",2022-11-10,2022-11-11,140,$479.75,Shipped
ORD2022241,Bell,Sports,LED signage,"Quebec City, Quebec",2022-02-14,19-Feb-2022,152,463.59,Shipped
ORD2022242,Rogers,Retail,Acrylic Panel,"Surrey, British Columbia",2022-01-24,2022-01-25,179,368.44,Shipped
ORD2022243,Walmart,Hospitality,Fabric Display,"Halifax, Nova Scotia",2022-10-17,2022-10-20,78,$396.09,Delivered
ORD2022244,Bell,Construction,,"Vancouver, British Columbia",03/12/2022,2022-12-08,181,267.34,Processing
ORD2022245,FIFA,Hospitality,banner print,"Halifax, Nova Scotia",2022-09-07,11-Sep-2022,195,467.36,Shipped
ORD2022246,Walmart,Retail,banner print,"Edmonton, Alberta",2022-06-05,2022-06-08,15,221.36,Processing
ORD2022247,Adidas,Events,Lightbox Frame,"Quebec City, Quebec",19/06/2022,2022-06-20,43,$56.41,Shipped
ORD2022248,Bell,Construction,Lightbox Frame,"Montreal, Quebec",2022-02-07,2022-02-12,4,$400.84,Shipped
ORD2022249,Nike,Sports,,"Quebec City, Quebec",2022-05-02,03-May-2022,17,$325.02,Shipped
ORD2022250,Walmart,Hospitality,Lightbox Frame,"Toronto, Ontario",2022-07-18,21-Jul-2022,5,152.45,Shipped
ORD2022251,FIFA,Events,banner print,"Brampton, Ontario",2022-01-14,2022-01-19,183,231.09,Shipped
ORD2022252,Nike,Retail,Fabric Display,"Brampton, Ontario",04/02/2022,08-Feb-2022,12,476.08,Delivered
ORD2022253,Walmart,Retail,banner print,"Montreal, Quebec",19/05/2022,20-May-2022,8,$304.38,Shipped
ORD2022254,Nike,Hospitality,LED Signage,"Quebec City, Quebec",2022-01-21,22-Jan-2022,114,304.9,Processing
ORD2022255,Lululemon,Retail,Lightbox Frame,"Montreal, Quebec",2022-10-15,2022-10-18,195,343.88,Processing
ORD2022256,FIFA,Events,LED Signage,"Brampton, Ontario",07/06/2022,12-Jun-2022,129,181.11,Delivered
ORD2022257,Adidas,Sports,Lightbox Frame,"Toronto, Ontario",2022-08-04,05-Aug-2022,25,$110.87,Delivered
ORD2022258,Bell,Hospitality,banner print,"Edmonton, Alberta",14/08/2022,17-Aug-2022,67,$165.81,Shipped
ORD2022259,Rogers,Retail,,"Toronto, Ontario",29/09/2022,2022-10-04,77,332.74,Shipped
ORD2022260,Walmart,Retail,Lightbox Frame,"Vancouver, British Columbia",08/01/2022,2022-01-10,138,$75.06,Delivered
ORD2022261,Rogers,Hospitality,,"Mississauga, Ontario",27/10/2022,29-Oct-2022,196,$285.98,Shipped
ORD2022262,Cineplex,Sports,,"Toronto, Ontario",2022-02-25,27-Feb-2022,27,$413.68,Delivered
ORD2022263,Walmart,Retail,Acrylic Panel,"Surrey, British Columbia",13/01/2022,18-Jan-2022,104,$481.68,Processing
ORD2022264,Lululemon,Hospitality,LED signage,"Toronto, Ontario",04/07/2022,08-Jul-2022,93,262.87,Shipped
ORD2022265,Rogers,Hospitality,Banner Print,"Edmonton, Alberta",2022-07-03,2022-07-04,156,278.91,Shipped
ORD2022266,Walmart,Construction,LED signage,"Brampton, Ontario",2022-09-10,16-Sep-2022,187,$220.6,Delivered
ORD2022267,Cineplex,Construction,Fabric Display,"Montreal, Quebec",2022-04-17,2022-04-20,8,427.32,Shipped
ORD2022268,Lululemon,Construction,," Winnipeg, Manitoba ",21/12/2022,25-Dec-2022,170,128.52,Shipped
ORD2022269,Adidas,Construction,Acrylic Panel,"Edmonton, Alberta",18/08/2022,19-Aug-2022,133,270.96,Delivered
ORD2022270,Walmart,Retail,LED signage,"Quebec City, Quebec",2022-08-07,10-Aug-2022,115,76.92,Shipped
ORD2022271,Walmart,Events,Lightbox Frame,"Quebec City, Quebec",2022-11-19,21-Nov-2022,75,$406.85,Processing
ORD2022272,Lululemon,Events,Lightbox Frame,"Vancouver, British Columbia",25/02/2022,2022-02-26,40,$281.79,Processing
ORD2022273,Nike,Construction,Fabric Display,"Brampton, Ontario",2022-02-12,17-Feb-2022,100,38.77,Shipped
ORD2022274,Walmart,Construction,Acrylic Panel,"Edmonton, Alberta",10/04/2022,2022-04-13,60,396.97,Delivered
ORD2022275,Rogers,Hospitality,Acrylic Panel,"Mississauga, Ontario",26/05/2022,29-May-2022,77,338.74,Shipped
ORD2022276,Adidas,Retail,Acrylic Panel,"Halifax, Nova Scotia",2022-01-04,07-Jan-2022,86,371.42,Processing
ORD2022277,FIFA,Events,banner print," Winnipeg, Manitoba ",2022-12-12,2022-12-16,163,498.14,Delivered
ORD2022278,Rogers,Hospitality,Acrylic Panel,"Calgary, Alberta",07/05/2022,13-May-2022,95,307.81,Shipped
ORD2022279,Rogers,Retail,,"Montreal, Quebec",01/05/2022,06-May-2022,66,207.68,Delivered
ORD2022280,Bell,Hospitality,Banner Print,"Toronto, Ontario",2022-12-23,2022-12-29,165,168.78,Delivered
ORD2022281,Bell,Hospitality,LED signage,"Halifax, Nova Scotia",13/12/2022,18-Dec-2022,121,392.02,Delivered
ORD2022282,Bell,Hospitality,,"Halifax, Nova Scotia",2022-09-21,27-Sep-2022,46,342.99,Processing
ORD2022283,Lululemon,Construction,Fabric Display,"Surrey, British Columbia",12/10/2022,2022-10-13,176,345.45,Shipped
ORD2022284,Adidas,Retail,banner print,"Vancouver, British Columbia",18/02/2022,23-Feb-2022,169,$227.17,Processing
ORD2022285,Cineplex,Construction,LED signage,"Calgary, Alberta",25/08/2022,2022-08-30,90,399.35,Processing
ORD2022286,Adidas,Retail,Banner Print,"Quebec City, Quebec",2022-01-16,19-Jan-2022,69,$217.69,Shipped
ORD2022287,Lululemon,Sports,LED Signage,"Quebec City, Quebec",12/06/2022,17-Jun-2022,184,470.63,Processing
ORD2022288,Bell,Events,Banner Print,"Toronto, Ontario",09/03/2022,2022-03-12,183,463.22,Delivered
ORD2022289,Rogers,Events,Banner Print," Winnipeg, Manitoba ",31/08/2022,2022-09-01,52,$223.36,Delivered
ORD2022290,Bell,Events,,"Brampton, Ontario",2022-07-25,2022-07-30,197,$190.59,Shipped
ORD2022291,Rogers,Hospitality,Lightbox Frame,"Edmonton, Alberta",24/07/2022,27-Jul-2022,3,269.78,Processing
ORD2022292,Cineplex,Hospitality,LED Signage,"Montreal, Quebec",19/11/2022,2022-11-22,96,$244.59,Shipped
ORD2022293,Rogers,Sports,,"Vancouver, British Columbia",19/02/2022,21-Feb-2022,103,$476.77,Processing
ORD2022294,Cineplex,Construction,banner print,"Montreal, Quebec",2022-05-30,03-Jun-2022,70,463.13,Delivered
ORD2022295,Walmart,Hospitality,Fabric Display,"Surrey, British Columbia",13/01/2022,2022-01-19,86,210.3,Shipped
ORD2022296,Bell,Retail,,"Quebec City, Quebec",2022-09-01,07-Sep-2022,27,$492.09,Processing
ORD2022297,Cineplex,Events,Lightbox Frame,"Quebec City, Quebec",2022-02-08,12-Feb-2022,18,338.5,Processing
ORD2022298,Nike,Events,LED signage,"Calgary, Alberta",2022-08-23,2022-08-27,58,242.61,Processing
ORD2022299,Nike,Sports,LED Signage,"Calgary, Alberta",21/12/2022,2022-12-25,24,$175.71,Delivered
ORD2022300,FIFA,Events,banner print,"Surrey, British Columbia",2022-11-01,2022-11-05,51,$143.27,Processing
ORD2022301,Lululemon,Sports,banner print,"Calgary, Alberta",24/11/2022,2022-11-26,102,217.2,Processing
ORD2022302,FIFA,Retail,LED signage,"Vancouver, British Columbia",2022-06-22,25-Jun-2022,149,$300.87,Delivered
ORD2022303,FIFA,Hospitality,Acrylic Panel,"Montreal, Quebec",2022-11-18,2022-11-24,130,166.71,Delivered
ORD2022304,Lululemon,Retail,Lightbox Frame,"Calgary, Alberta",23/12/2022,27-Dec-2022,1,$178.1,Delivered
ORD2022305,Lululemon,Construction,LED Signage,"Mississauga, Ontario",2022-04-30,2022-05-05,45,$51.99,Delivered
ORD2022306,Cineplex,Sports,LED Signage,"Surrey, British Columbia",18/09/2022,22-Sep-2022,168,$320.2,Delivered
ORD2022307,Adidas,Events,LED signage,"Brampton, Ontario",2022-05-20,2022-05-26,170,367.44,Shipped
ORD2022308,Walmart,Construction,Fabric Display,"Calgary, Alberta",2022-11-20,24-Nov-2022,141,$174.12,Delivered
ORD2022309,Adidas,Construction,," Winnipeg, Manitoba ",23/12/2022,25-Dec-2022,118,$266.09,Processing
ORD2022310,Nike,Retail,," Winnipeg, Manitoba ",2022-07-13,14-Jul-2022,46,$270.62,Processing
ORD2022311,Lululemon,Retail,banner print,"Surrey, British Columbia",09/11/2022,10-Nov-2022,102,228.37,Shipped
ORD2022312,Cineplex,Sports,Fabric Display,"Toronto, Ontario",08/07/2022,11-Jul-2022,57,$197.68,Delivered
ORD2022313,FIFA,Retail,,"Quebec City, Quebec",25/03/2022,26-Mar-2022,115,$276.64,Delivered
ORD2022314,Adidas,Construction,LED signage," Winnipeg, Manitoba ",18/04/2022,21-Apr-2022,87,418.24,Shipped
ORD2022315,Adidas,Retail,Acrylic Panel,"Toronto, Ontario",07/11/2022,09-Nov-2022,177,376.47,Shipped
ORD2022316,FIFA,Construction,Lightbox Frame,"Vancouver, British Columbia",26/01/2022,2022-01-30,43,415.27,Delivered
ORD2022317,Lululemon,Events,Acrylic Panel,"Brampton, Ontario",17/01/2022,2022-01-23,57,203.97,Processing
ORD2022318,Lululemon,Hospitality,LED Signage,"Calgary, Alberta",2022-12-13,2022-12-14,94,240.64,Processing
ORD2022319,Nike,Hospitality,LED Signage,"Edmonton, Alberta",2022-10-08,2022-10-12,69,176.57,Delivered
ORD2022320,Lululemon,Events,banner print,"Halifax, Nova Scotia",29/08/2022,2022-09-03,49,$133.43,Processing
ORD2022321,Nike,Sports,LED signage,"Surrey, British Columbia",23/04/2022,2022-04-27,19,469.61,Shipped
ORD2022322,Rogers,Sports,Fabric Display,"Vancouver, British Columbia",2022-07-23,2022-07-28,172,475.03,Processing
ORD2022323,Bell,Construction,LED Signage,"Calgary, Alberta",2022-07-06,07-Jul-2022,39,$19.56,Delivered
ORD2022324,Adidas,Events,Lightbox Frame,"Vancouver, British Columbia",2022-08-18,22-Aug-2022,165,94.33,Processing
ORD2022325,Walmart,Hospitality,LED Signage,"Toronto, Ontario",2022-04-17,2022-04-20,14,79.93,Shipped
ORD2022326,Cineplex,Retail,,"Edmonton, Alberta",11/07/2022,14-Jul-2022,37,$421.46,Delivered
ORD2022327,Nike,Construction,banner print,"Mississauga, Ontario",2022-11-03,07-Nov-2022,143,326.76,Delivered
ORD2022328,Lululemon,Sports,Fabric Display,"Toronto, Ontario",27/08/2022,2022-08-31,74,$107.72,Delivered
ORD2022329,Nike,Retail,,"Edmonton, Alberta",20/03/2022,26-Mar-2022,95,158.72,Processing
ORD2022330,Walmart,Events,Banner Print,"Vancouver, British Columbia",2022-01-10,13-Jan-2022,76,369.17,Processing
ORD2022331,FIFA,Construction,Acrylic Panel,"Montreal, Quebec",2022-07-13,2022-07-14,167,29.99,Processing
ORD2022332,Lululemon,Hospitality,Lightbox Frame," Winnipeg, Manitoba ",06/10/2022,2022-10-10,171,$188.93,Delivered
ORD2022333,Nike,Retail,LED Signage,"Toronto, Ontario",2022-06-06,11-Jun-2022,18,284.42,Delivered
ORD2022334,Adidas,Sports,Acrylic Panel,"Calgary, Alberta",10/09/2022,15-Sep-2022,53,340.08,Shipped
ORD2022335,Lululemon,Construction,banner print,"Mississauga, Ontario",25/10/2022,26-Oct-2022,70,$427.27,Shipped
ORD2022336,Rogers,Events,Lightbox Frame," Winnipeg, Manitoba ",2022-02-27,2022-03-02,105,266.59,Shipped
ORD2022337,Adidas,Hospitality,Lightbox Frame,"Toronto, Ontario",30/09/2022,02-Oct-2022,192,$182.26,Processing
ORD2022338,Nike,Hospitality,Banner Print,"Montreal, Quebec",02/10/2022,2022-10-04,102,$438.68,Delivered
ORD2022339,Rogers,Hospitality,Acrylic Panel," Winnipeg, Manitoba ",2022-04-01,2022-04-04,182,283.46,Delivered
ORD2022340,Bell,Retail,,"Calgary, Alberta",2022-03-12,2022-03-17,185,$311.56,Processing
ORD2022341,Rogers,Events,,"Montreal, Quebec",27/03/2022,2022-03-28,21,468.67,Shipped
ORD2022342,Adidas,Construction,Lightbox Frame,"Brampton, Ontario",12/01/2022,2022-01-14,79,411.43,Processing
ORD2022343,Rogers,Retail,LED Signage,"Montreal, Quebec",2022-10-01,04-Oct-2022,24,135.1,Processing
ORD2022344,Rogers,Construction,Banner Print,"Mississauga, Ontario",2022-03-07,11-Mar-2022,70,406.04,Delivered
ORD2022345,Cineplex,Construction,banner print,"Brampton, Ontario",2022-01-05,2022-01-07,91,67.32,Shipped
ORD2022346,Lululemon,Hospitality,,"Calgary, Alberta",26/11/2022,30-Nov-2022,117,$155.66,Delivered
ORD2022347,Cineplex,Hospitality,Lightbox Frame,"Edmonton, Alberta",2022-09-10,12-Sep-2022,23,$85.07,Delivered
ORD2022348,Nike,Events,LED Signage,"Edmonton, Alberta",12/05/2022,15-May-2022,29,$407.82,Shipped
ORD2022349,Cineplex,Events,Fabric Display,"Surrey, British Columbia",05/06/2022,2022-06-07,121,$44.88,Delivered
ORD2022350,Lululemon,Sports,,"Toronto, Ontario",06/06/2022,10-Jun-2022,149,415.97,Processing
ORD2022351,Walmart,Sports,banner print," Winnipeg, Manitoba ",13/05/2022,19-May-2022,38,407.07,Delivered
ORD2022352,Walmart,Events,Banner Print," Winnipeg, Manitoba ",02/05/2022,2022-05-07,23,$222.51,Delivered
ORD2022353,Bell,Hospitality,Fabric Display,"Vancouver, British Columbia",2022-10-18,22-Oct-2022,167,$466.74,Shipped
ORD2022354,Bell,Construction,Acrylic Panel,"Brampton, Ontario",2022-11-23,26-Nov-2022,48,$269.62,Processing
ORD2022355,Cineplex,Hospitality,Acrylic Panel,"Montreal, Quebec",2022-11-11,12-Nov-2022,155,282.01,Delivered
ORD2022356,Rogers,Hospitality,Fabric Display,"Brampton, Ontario",2022-08-29,2022-09-01,36,112.46,Delivered
ORD2022357,Cineplex,Events,Fabric Display,"Edmonton, Alberta",25/05/2022,26-May-2022,5,301.95,Shipped
ORD2022358,Adidas,Retail,banner print," Winnipeg, Manitoba ",2022-02-15,2022-02-21,200,$341.01,Delivered
ORD2022359,Walmart,Hospitality,Lightbox Frame,"Brampton, Ontario",08/01/2022,2022-01-13,13,$271.17,Delivered
ORD2022360,Cineplex,Sports,Acrylic Panel,"Halifax, Nova Scotia",15/02/2022,18-Feb-2022,18,$213.6,Shipped
ORD2022361,Lululemon,Sports,Fabric Display,"Halifax, Nova Scotia",27/07/2022,2022-08-01,93,397.46,Processing
ORD2022362,Walmart,Hospitality,LED signage,"Surrey, British Columbia",04/12/2022,2022-12-08,92,399.98,Shipped
ORD2022363,Lululemon,Events,Banner Print,"Calgary, Alberta",2022-12-02,2022-12-06,119,$221.55,Delivered
ORD2022364,Nike,Construction,Fabric Display,"Toronto, Ontario",2022-10-30,01-Nov-2022,70,$474.4,Delivered
ORD2022365,Nike,Hospitality,Banner Print," Winnipeg, Manitoba ",24/08/2022,2022-08-27,34,15.78,Delivered
ORD2022366,Adidas,Hospitality,Acrylic Panel,"Halifax, Nova Scotia",2022-07-19,2022-07-20,166,$339.13,Processing
ORD2022367,Bell,Hospitality,banner print,"Vancouver, British Columbia",14/05/2022,19-May-2022,59,$345.49,Delivered
ORD2022368,Lululemon,Events,Fabric Display,"Mississauga, Ontario",13/02/2022,19-Feb-2022,139,$144.87,Shipped
ORD2022369,Rogers,Events,Acrylic Panel,"Quebec City, Quebec",04/07/2022,2022-07-09,89,$267.7,Shipped
ORD2022370,Bell,Hospitality,Fabric Display," Winnipeg, Manitoba ",2022-09-05,2022-09-10,44,39.85,Shipped
ORD2022371,Cineplex,Events,LED Signage,"Surrey, British Columbia",10/07/2022,2022-07-13,19,$290.8,Delivered
ORD2022372,Bell,Construction,LED signage,"Surrey, British Columbia",2022-07-24,2022-07-28,8,442.48,Shipped
ORD2022373,FIFA,Construction,Acrylic Panel,"Toronto, Ontario",20/09/2022,2022-09-21,180,46.6,Delivered
ORD2022374,Nike,Retail,Banner Print,"Montreal, Quebec",2022-08-05,06-Aug-2022,186,$261.15,Delivered
ORD2022375,Cineplex,Retail,,"Surrey, British Columbia",31/10/2022,04-Nov-2022,155,178.65,Shipped
ORD2022376,Rogers,Events,Fabric Display,"Mississauga, Ontario",18/06/2022,2022-06-22,42,$404.87,Shipped
ORD2022377,Rogers,Construction,Acrylic Panel,"Montreal, Quebec",2022-11-12,2022-11-16,7,216.17,Shipped
ORD2022378,Cineplex,Retail,Banner Print,"Surrey, British Columbia",12/02/2022,2022-02-13,15,$278.44,Delivered
ORD2022379,Bell,Retail,LED Signage,"Vancouver, British Columbia",18/04/2022,2022-04-24,135,413.9,Shipped
ORD2022380,Adidas,Events,LED Signage,"Mississauga, Ontario",31/12/2022,2023-01-06,188,25.76,Delivered
ORD2022381,Nike,Sports,Acrylic Panel,"Brampton, Ontario",13/03/2022,16-Mar-2022,166,342.29,Processing
ORD2022382,Adidas,Events,Fabric Display,"Montreal, Quebec",2022-01-08,13-Jan-2022,158,128.53,Shipped
ORD2022383,Cineplex,Construction,Banner Print,"Brampton, Ontario",17/03/2022,21-Mar-2022,118,$274.65,Shipped
ORD2022384,Bell,Events,Acrylic Panel,"Toronto, Ontario",23/05/2022,2022-05-25,171,283.49,Delivered
ORD2022385,FIFA,Retail,Lightbox Frame,"Mississauga, Ontario",19/12/2022,21-Dec-2022,94,$494.64,Delivered
ORD2022386,Adidas,Retail,Acrylic Panel,"Vancouver, British Columbia",2022-05-23,25-May-2022,150,296.46,Shipped
ORD2022387,Walmart,Retail,Fabric Display,"Mississauga, Ontario",07/02/2022,2022-02-10,191,42.05,Processing
ORD2022388,FIFA,Events,Fabric Display,"Vancouver, British Columbia",30/11/2022,05-Dec-2022,169,$151.02,Delivered
ORD2022389,Walmart,Sports,Lightbox Frame,"Montreal, Quebec",2022-11-22,25-Nov-2022,117,279.47,Shipped
ORD2022390,FIFA,Construction,Acrylic Panel,"Toronto, Ontario",02/01/2022,08-Jan-2022,24,$251.23,Processing
ORD2022391,Bell,Sports,Lightbox Frame,"Montreal, Quebec",2022-12-27,29-Dec-2022,102,$486.26,Delivered
ORD2022392,Cineplex,Events,Lightbox Frame,"Mississauga, Ontario",16/10/2022,2022-10-17,11,$39.76,Shipped
ORD2022393,Adidas,Hospitality,Acrylic Panel,"Mississauga, Ontario",02/07/2022,2022-07-04,72,259.52,Delivered
ORD2022394,FIFA,Events,Fabric Display,"Montreal, Quebec",2022-01-29,2022-01-30,138,43.56,Shipped
ORD2022395,Cineplex,Events,Banner Print,"Quebec City, Quebec",2022-04-20,2022-04-21,53,$60.31,Delivered
ORD2022396,Nike,Retail,Banner Print,"Brampton, Ontario",22/02/2022,24-Feb-2022,25,290.21,Processing
ORD2022397,Adidas,Construction,Acrylic Panel,"Calgary, Alberta",2022-08-26,2022-09-01,91,460.51,Processing
ORD2022398,Nike,Hospitality,Acrylic Panel,"Edmonton, Alberta",02/10/2022,2022-10-04,65,$426.58,Delivered
ORD2022399,Bell,Sports,banner print,"Edmonton, Alberta",2022-12-03,09-Dec-2022,180,$301.73,Delivered
ORD2022400,Adidas,Hospitality,Acrylic Panel,"Surrey, British Columbia",2022-04-03,08-Apr-2022,137,$45.73,Processing
ORD2022401,Bell,Sports,Fabric Display,"Toronto, Ontario",18/06/2022,19-Jun-2022,124,$405.77,Delivered
ORD2022402,Cineplex,Retail,Banner Print,"Montreal, Quebec",06/11/2022,12-Nov-2022,147,$115.39,Shipped
ORD2022403,Walmart,Hospitality,Lightbox Frame,"Montreal, Quebec",2022-07-26,2022-07-29,12,$89.4,Delivered
ORD2022404,FIFA,Construction,LED signage,"Toronto, Ontario",2022-11-19,2022-11-25,119,151.0,Shipped
ORD2022405,Cineplex,Retail,banner print," Winnipeg, Manitoba ",2022-04-23,25-Apr-2022,2,89.44,Shipped
ORD2022406,Rogers,Sports,Banner Print,"Toronto, Ontario",08/08/2022,14-Aug-2022,13,$498.07,Processing
ORD2022407,Walmart,Sports,Banner Print," Winnipeg, Manitoba ",25/11/2022,2022-11-28,14,414.68,Delivered
ORD2022408,FIFA,Events,,"Mississauga, Ontario",2022-04-15,2022-04-21,117,158.38,Processing
ORD2022409,Adidas,Construction,," Winnipeg, Manitoba ",15/04/2022,20-Apr-2022,41,432.52,Delivered
ORD2022410,Cineplex,Construction,banner print,"Quebec City, Quebec",14/11/2022,2022-11-19,47,$233.43,Delivered
ORD2022411,Nike,Sports,banner print,"Calgary, Alberta",2022-09-21,23-Sep-2022,123,$433.45,Shipped
ORD2022412,Lululemon,Sports,,"Edmonton, Alberta",2022-02-04,2022-02-09,28,$417.52,Delivered
ORD2022413,Nike,Sports,,"Toronto, Ontario",09/06/2022,2022-06-12,149,$168.71,Delivered
ORD2022414,Bell,Retail,banner print,"Mississauga, Ontario",05/06/2022,2022-06-09,117,$285.65,Delivered
ORD2022415,Cineplex,Retail,Lightbox Frame,"Toronto, Ontario",2022-12-09,12-Dec-2022,200,$84.65,Processing
ORD2022416,Cineplex,Events,Fabric Display,"Mississauga, Ontario",2022-01-13,18-Jan-2022,89,$70.42,Shipped
ORD2022417,Cineplex,Events,banner print,"Halifax, Nova Scotia",03/12/2022,2022-12-04,128,341.71,Shipped
ORD2022418,Bell,Hospitality,Fabric Display,"Mississauga, Ontario",2022-02-09,13-Feb-2022,38,$137.78,Shipped
ORD2022419,Lululemon,Construction,Acrylic Panel,"Surrey, British Columbia",2022-08-07,2022-08-08,56,$286.08,Processing
ORD2022420,Adidas,Retail,LED Signage,"Montreal, Quebec",2022-05-12,2022-05-18,26,464.78,Shipped
ORD2022421,Adidas,Sports,banner print,"Vancouver, British Columbia",2022-01-28,02-Feb-2022,114,224.24,Processing
ORD2022422,Bell,Hospitality,banner print,"Edmonton, Alberta",11/10/2022,2022-10-12,41,495.41,Processing
ORD2022423,Nike,Construction,Acrylic Panel,"Halifax, Nova Scotia",05/03/2022,08-Mar-2022,121,344.38,Processing
ORD2022424,Rogers,Retail,Fabric Display,"Vancouver, British Columbia",08/03/2022,2022-03-11,104,$306.01,Shipped
ORD2022425,Cineplex,Construction,,"Vancouver, British Columbia",09/11/2022,10-Nov-2022,21,366.23,Processing
ORD2022426,Adidas,Hospitality,banner print,"Halifax, Nova Scotia",24/04/2022,25-Apr-2022,165,449.69,Delivered
ORD2022427,Bell,Retail,banner print,"Halifax, Nova Scotia",28/02/2022,2022-03-01,32,$325.6,Delivered
ORD2022428,Rogers,Retail,LED signage,"Mississauga, Ontario",2022-12-15,21-Dec-2022,187,$474.65,Processing
ORD2022429,Lululemon,Retail,LED Signage,"Calgary, Alberta",13/02/2022,2022-02-18,2,268.6,Processing
ORD2022430,Adidas,Retail,,"Vancouver, British Columbia",2022-12-13,2022-12-17,159,193.28,Delivered
ORD2022431,Nike,Retail,Lightbox Frame,"Brampton, Ontario",16/06/2022,2022-06-21,43,$200.19,Shipped
ORD2022432,Bell,Retail,Acrylic Panel,"Halifax, Nova Scotia",2022-03-27,2022-04-02,55,$221.92,Delivered
ORD2022433,Adidas,Events,Lightbox Frame,"Vancouver, British Columbia",2022-10-14,2022-10-19,119,300.05,Shipped
ORD2022434,Adidas,Hospitality,,"Edmonton, Alberta",15/09/2022,2022-09-19,141,$375.58,Shipped
ORD2022435,FIFA,Retail,Acrylic Panel,"Surrey, British Columbia",13/05/2022,2022-05-16,82,$430.2,Shipped
ORD2022436,Rogers,Retail,Fabric Display," Winnipeg, Manitoba ",19/04/2022,21-Apr-2022,57,243.97,Shipped
ORD2022437,FIFA,Events,Acrylic Panel,"Brampton, Ontario",2022-02-26,28-Feb-2022,25,$251.21,Shipped
ORD2022438,Rogers,Sports,,"Mississauga, Ontario",11/01/2022,2022-01-13,170,175.81,Shipped
ORD2022439,Lululemon,Sports,Lightbox Frame,"Calgary, Alberta",2022-10-29,2022-10-31,110,468.57,Delivered
ORD2022440,Adidas,Sports,LED signage,"Edmonton, Alberta",2022-03-13,2022-03-16,185,$386.4,Delivered
ORD2022441,Bell,Hospitality,Fabric Display,"Montreal, Quebec",10/08/2022,2022-08-15,114,$28.09,Shipped
ORD2022442,FIFA,Events,Acrylic Panel," Winnipeg, Manitoba ",2022-04-24,2022-04-25,186,452.29,Shipped
ORD2022443,Nike,Construction,,"Brampton, Ontario",18/09/2022,2022-09-21,12,239.64,Delivered
ORD2022444,FIFA,Construction,LED signage,"Quebec City, Quebec",22/08/2022,28-Aug-2022,12,311.89,Processing
ORD2022445,Bell,Sports,,"Montreal, Quebec",14/04/2022,2022-04-20,25,120.52,Processing
ORD2022446,Rogers,Events,Fabric Display," Winnipeg, Manitoba ",2022-06-26,2022-07-01,2,171.94,Delivered
ORD2022447,Nike,Hospitality,Banner Print,"Vancouver, British Columbia",2022-09-16,20-Sep-2022,99,$201.44,Shipped
ORD2022448,FIFA,Retail,LED signage,"Montreal, Quebec",2022-08-06,2022-08-11,80,$98.49,Delivered
ORD2022449,Lululemon,Retail,banner print,"Surrey, British Columbia",07/11/2022,09-Nov-2022,99,$140.27,Shipped
ORD2022450,Bell,Sports,banner print,"Brampton, Ontario",2022-03-24,2022-03-30,88,$32.02,Processing
ORD2022451,Bell,Events,,"Montreal, Quebec",11/06/2022,14-Jun-2022,193,222.34,Shipped
ORD2022452,Adidas,Retail,Acrylic Panel,"Calgary, Alberta",2022-01-17,23-Jan-2022,112,$497.67,Processing
ORD2022453,Nike,Construction,Fabric Display,"Montreal, Quebec",05/05/2022,08-May-2022,119,$155.4,Shipped
ORD2022454,Cineplex,Construction,Lightbox Frame,"Calgary, Alberta",2022-11-27,02-Dec-2022,75,362.54,Delivered
ORD2022455,Lululemon,Events,Fabric Display,"Toronto, Ontario",22/11/2022,2022-11-26,182,104.15,Shipped
ORD2022456,FIFA,Retail,,"Mississauga, Ontario",05/02/2022,08-Feb-2022,165,$223.61,Delivered
ORD2022457,Nike,Construction,,"Halifax, Nova Scotia",2022-10-30,2022-11-02,107,472.91,Processing
ORD2022458,Adidas,Retail,LED Signage,"Halifax, Nova Scotia",2022-06-27,2022-06-30,64,268.29,Processing
ORD2022459,Nike,Retail,Lightbox Frame,"Calgary, Alberta",18/08/2022,19-Aug-2022,11,220.16,Shipped
ORD2022460,Cineplex,Sports,,"Surrey, British Columbia",2022-10-03,04-Oct-2022,23,$59.43,Processing
ORD2022461,Bell,Hospitality,Acrylic Panel,"Brampton, Ontario",2022-05-18,23-May-2022,15,491.28,Shipped
