Order_ID,Customer_Name,Industry,Product,City_Province,Order_Date,Shipping_Date,Units_Sold,Price_per_Unit,Status
ORD2025232,Rogers,Construction,Acrylic Panel,"Brampton, Ontario",17/12/2025,2025-12-23,38,$338.79,Delivered
ORD2025233,Nike,Retail,banner print,"Brampton, Ontario",2025-11-20,21-Nov-2025,101,$229.7,Delivered
ORD2025234,Bell,Construction,LED Signage,"Vancouver, British Columbia",2025-01-01,02-Jan-2025,29,$263.42,Shipped
ORD2025235,Adidas,Hospitality,Banner Print,"Surrey, British Columbia",2025-10-09,12-Oct-2025,66,$490.25,Delivered
ORD2025236,FIFA,Retail,,"Halifax, Nova Scotia",2025-05-15,20-May-2025,60,446.66,Shipped
ORD2025237,FIFA,Construction,LED Signage,"Edmonton, Alberta",2025-03-18,2025-03-23,152,273.87,Delivered
ORD2025238,Rogers,Retail,Acrylic Panel,"Halifax, Nova Scotia",28/08/2025,2025-08-29,167,$488.26,Shipped
ORD2025239,Cineplex,Retail,LED signage,"Edmonton, Alberta",2025-05-21,2025-05-24,163,134.46,Delivered
ORD2025240,FIFA,Sports,Acrylic Panel,"Vancouver, British Columbia",14/08/2025,2025-08-20,145,$405.24,Shipped
ORD2025241,FIFA,Hospitality,LED signage,"Surrey, British Columbia",09/12/2025,15-Dec-2025,96,$324.81,Processing
ORD2025242,Bell,Events,LED signage,"Surrey, British Columbia",2025-12-28,2025-12-30,92,445.5,Delivered
ORD2025243,Nike,Retail,Banner Print,"Montreal, Quebec",2025-12-27,01-Jan-2026,132,397.5,Processing
ORD2025244,Cineplex,Events,Banner Print,"Quebec City, Quebec",16/05/2025,2025-05-22,38,66.38,Delivered
ORD2025245,Nike,Construction,LED Signage,"Calgary, Alberta",27/05/2025,2025-05-30,42,$180.94,Processing
ORD2025246,Nike,Sports,banner print,"Calgary, Alberta",2025-05-16,22-May-2025,22,124.36,Delivered
ORD2025247,Lululemon,Sports,Acrylic Panel,"Toronto, Ontario",16/11/2025,2025-11-18,159,124.66,Processing
ORD2025248,Walmart,Hospitality,banner print,"Calgary, Alberta",23/05/2025,26-May-2025,33,292.09,Delivered
ORD2025249,Cineplex,Hospitality,Acrylic Panel,"Brampton, Ontario",07/10/2025,2025-10-12,63,$287.28,Shipped
ORD2025250,Walmart,Sports,LED Signage,"Edmonton, Alberta",2025-02-12,2025-02-14,72,477.91,Shipped
ORD2025251,Cineplex,Hospitality,Acrylic Panel,"Edmonton, Alberta",2025-07-04,09-Jul-2025,55,63.1,Shipped
ORD2025252,Adidas,Sports,LED signage,"Halifax, Nova Scotia",2025-10-19,20-Oct-2025,118,466.12,Shipped
ORD2025253,Adidas,Construction,,"Edmonton, Alberta",25/03/2025,2025-03-29,135,$368.16,Processing
ORD2025254,Lululemon,Construction,LED Signage,"Mississauga, Ontario",02/05/2025,2025-05-08,51,$163.78,Shipped
ORD2025255,Lululemon,Retail,Acrylic Panel," Winnipeg, Manitoba ",06/11/2025,2025-11-09,65,$173.78,Processing
ORD2025256,Adidas,Sports,Banner Print,"Vancouver, British Columbia",11/05/2025,17-May-2025,41,229.52,Shipped
ORD2025257,FIFA,Retail,Acrylic Panel,"Toronto, Ontario",2025-08-09,13-Aug-2025,9,286.63,Delivered
ORD2025258,Rogers,Sports,LED signage,"Vancouver, British Columbia",2025-04-30,02-May-2025,70,467.79,Delivered
ORD2025259,Walmart,Construction,,"Vancouver, British Columbia",05/06/2025,06-Jun-2025,63,$83.42,Processing
ORD2025260,Adidas,Events,Lightbox Frame,"Montreal, Quebec",2025-03-11,15-Mar-2025,185,$322.48,Delivered
ORD2025261,Rogers,Construction,Banner Print,"Vancouver, British Columbia",2025-11-01,05-Nov-2025,139,$136.75,Processing
ORD2025262,Walmart,Retail,LED Signage," Winnipeg, Manitoba ",2025-08-19,25-Aug-2025,33,$416.15,Delivered
ORD2025263,Walmart,Retail,,"Calgary, Alberta",2025-07-15,2025-07-19,57,$452.49,Delivered
ORD2025264,Adidas,Hospitality,,"Toronto, Ontario",21/07/2025,2025-07-23,179,$47.12,Delivered
ORD2025265,Adidas,Construction,LED Signage,"Toronto, Ontario",2025-08-07,12-Aug-2025,32,$53.18,Processing
ORD2025266,Bell,Hospitality,banner print,"Brampton, Ontario",2025-04-14,18-Apr-2025,42,144.89,Shipped
ORD2025267,Cineplex,Sports,LED signage,"Toronto, Ontario",29/03/2025,2025-04-03,23,275.27,Processing
ORD2025268,Adidas,Construction,Lightbox Frame,"Montreal, Quebec",2025-04-23,2025-04-28,64,68.06,Shipped
ORD2025269,Lululemon,Construction,Banner Print,"Toronto, Ontario",10/06/2025,12-Jun-2025,108,110.44,Processing
ORD2025270,FIFA,Sports,Fabric Display,"Surrey, British Columbia",29/01/2025,2025-01-30,150,$264.19,Shipped
ORD2025271,Walmart,Sports,Fabric Display,"Halifax, Nova Scotia",31/05/2025,01-Jun-2025,200,478.14,Delivered
ORD2025272,Nike,Events,LED signage,"Surrey, British Columbia",2025-08-14,2025-08-15,19,198.52,Processing
ORD2025273,Rogers,Sports,LED Signage,"Calgary, Alberta",2025-06-02,2025-06-06,28,$485.72,Processing
ORD2025274,Nike,Retail,LED Signage,"Toronto, Ontario",24/01/2025,2025-01-30,193,190.79,Processing
ORD2025275,Rogers,Hospitality,banner print,"Surrey, British Columbia",2025-03-24,2025-03-26,28,285.47,Shipped
ORD2025276,Lululemon,Sports,LED Signage,"Halifax, Nova Scotia",2025-12-08,2025-12-11,67,$384.1,Delivered
ORD2025277,Cineplex,Retail,LED Signage,"Edmonton, Alberta",07/06/2025,2025-06-08,111,36.54,Shipped
ORD2025278,Lululemon,Construction,,"Edmonton, Alberta",2025-07-15,2025-07-20,118,$352.19,Processing
ORD2025279,Walmart,Events,LED signage,"Surrey, British Columbia",2025-06-23,2025-06-25,154,$491.96,Processing
ORD2025280,Walmart,Events,Banner Print,"Mississauga, Ontario",17/08/2025,2025-08-19,32,450.18,Processing
ORD2025281,Walmart,Retail,LED Signage,"Toronto, Ontario",19/10/2025,2025-10-22,33,$171.08,Processing
ORD2025282,Adidas,Construction,banner print,"Montreal, Quebec",06/04/2025,2025-04-11,181,433.34,Delivered
ORD2025283,Cineplex,Hospitality,Fabric Display,"Edmonton, Alberta",14/08/2025,2025-08-18,68,$60.5,Shipped
ORD2025284,Cineplex,Construction,Banner Print,"Quebec City, Quebec",16/02/2025,21-Feb-2025,36,186.19,Delivered
ORD2025285,Walmart,Sports,Banner Print,"Edmonton, Alberta",15/03/2025,2025-03-16,24,142.02,Processing
ORD2025286,Rogers,Events,LED signage,"Edmonton, Alberta",2025-11-01,2025-11-03,148,77.65,Processing
ORD2025287,Rogers,Construction,banner print,"Calgary, Alberta",2025-02-25,01-Mar-2025,78,$194.21,Shipped
ORD2025288,Nike,Events,Acrylic Panel,"Brampton, Ontario",2025-01-05,07-Jan-2025,114,$255.52,Shipped
ORD2025289,Nike,Retail,LED Signage,"Calgary, Alberta",19/08/2025,2025-08-21,33,405.78,Shipped
ORD2025290,FIFA,Events,Lightbox Frame,"Edmonton, Alberta",2025-12-09,2025-12-13,32,176.07,Shipped
ORD2025291,Adidas,Sports,LED signage,"Surrey, British Columbia",2025-08-22,28-Aug-2025,21,463.7,Processing
ORD2025292,Nike,Sports,LED signage,"Toronto, Ontario",2025-05-28,2025-05-31,61,241.83,Delivered
ORD2025293,Walmart,Construction,Lightbox Frame,"Quebec City, Quebec",2025-04-06,12-Apr-2025,135,$130.64,Delivered
ORD2025294,Nike,Hospitality,Banner Print,"Calgary, Alberta",03/04/2025,06-Apr-2025,2,377.38,Shipped
ORD2025295,FIFA,Hospitality,Lightbox Frame,"Calgary, Alberta",2025-06-04,2025-06-07,24,$296.86,Delivered
ORD2025296,Cineplex,Sports,LED signage,"Halifax, Nova Scotia",15/04/2025,2025-04-21,145,80.85,Processing
ORD2025297,Lululemon,Construction,LED signage,"Calgary, Alberta",26/12/2025,27-Dec-2025,104,$194.38,Delivered
ORD2025298,Lululemon,Retail,Lightbox Frame,"Brampton, Ontario",30/03/2025,05-Apr-2025,100,$422.46,Processing
ORD2025299,Walmart,Hospitality,banner print,"Vancouver, British Columbia",17/01/2025,19-Jan-2025,72,104.09,Processing
ORD2025300,Lululemon,Construction,LED Signage,"Calgary, Alberta",22/09/2025,2025-09-27,94,$465.12,Delivered
ORD2025301,Adidas,Sports,banner print,"Mississauga, Ontario",19/11/2025,21-Nov-2025,107,$53.41,Processing
ORD2025302,Rogers,Events,LED signage,"Calgary, Alberta",23/05/2025,2025-05-27,99,117.7,Delivered
ORD2025303,Bell,Hospitality,Fabric Display,"Vancouver, British Columbia",14/02/2025,2025-02-18,159,267.4,Shipped
ORD2025304,Lululemon,Construction,Fabric Display,"Surrey, British Columbia",08/05/2025,10-May-2025,53,$343.99,Shipped
ORD2025305,Lululemon,Hospitality,,"Toronto, Ontario",10/08/2025,2025-08-13,119,103.89,Delivered
ORD2025306,Cineplex,Construction,Fabric Display,"Quebec City, Quebec",30/01/2025,01-Feb-2025,127,$214.4,Delivered
ORD2025307,Cineplex,Events,Banner Print," Winnipeg, Manitoba ",2025-02-01,02-Feb-2025,136,429.49,Shipped
ORD2025308,Cineplex,Events,Banner Print,"Quebec City, Quebec",13/09/2025,15-Sep-2025,161,$182.44,Processing
ORD2025309,Rogers,Sports,banner print,"Brampton, Ontario",06/06/2025,12-Jun-2025,108,138.64,Delivered
ORD2025310,Lululemon,Retail,LED signage,"Mississauga, Ontario",2025-04-14,2025-04-17,42,144.03,Processing
ORD2025311,Adidas,Events,Fabric Display,"Mississauga, Ontario",28/12/2025,2025-12-30,137,$350.94,Shipped
ORD2025312,FIFA,Events,Lightbox Frame,"Calgary, Alberta",20/07/2025,2025-07-24,88,$117.35,Delivered
ORD2025313,Nike,Retail,Lightbox Frame,"Edmonton, Alberta",14/04/2025,19-Apr-2025,196,173.52,Delivered
ORD2025314,Walmart,Events,LED signage,"Edmonton, Alberta",2025-04-28,2025-04-30,148,$485.73,Delivered
ORD2025315,Nike,Events,Fabric Display,"Brampton, Ontario",2025-05-31,2025-06-02,193,174.17,Processing
ORD2025316,Lululemon,Sports,Lightbox Frame,"Toronto, Ontario",2025-06-30,05-Jul-2025,102,356.69,Shipped
ORD2025317,Rogers,Construction,Fabric Display,"Montreal, Quebec",2025-10-15,2025-10-20,49,480.19,Processing
ORD2025318,Nike,Retail,LED Signage," Winnipeg, Manitoba ",2025-03-27,2025-04-02,99,$82.12,Shipped
ORD2025319,Adidas,Retail,LED Signage,"Toronto, Ontario",13/06/2025,2025-06-15,7,$15.49,Shipped
ORD2025320,Bell,Retail,Fabric Display,"Quebec City, Quebec",12/04/2025,2025-04-13,63,$208.09,Processing
ORD2025321,Adidas,Hospitality,LED signage,"Mississauga, Ontario",2025-04-13,16-Apr-2025,6,$296.31,Delivered
ORD2025322,Rogers,Events,LED signage,"Vancouver, British Columbia",28/03/2025,01-Apr-2025,13,406.15,Shipped
ORD2025323,Walmart,Hospitality,LED Signage,"Edmonton, Alberta",09/10/2025,11-Oct-2025,12,$157.05,Processing
ORD2025324,Walmart,Sports,,"Quebec City, Quebec",08/10/2025,13-Oct-2025,87,21.32,Processing
ORD2025325,Lululemon,Retail,,"Montreal, Quebec",2025-03-09,2025-03-13,100,77.89,Delivered
ORD2025326,Adidas,Events,,"Quebec City, Quebec",2025-11-27,2025-12-01,15,382.73,Delivered
ORD2025327,Lululemon,Retail,Lightbox Frame,"Halifax, Nova Scotia",01/11/2025,03-Nov-2025,197,49.5,Shipped
ORD2025328,Rogers,Hospitality,banner print,"Vancouver, British Columbia",2025-09-24,30-Sep-2025,12,68.26,Processing
ORD2025329,Walmart,Construction,,"Calgary, Alberta",2025-09-12,2025-09-16,136,399.7,Delivered
ORD2025330,Nike,Construction,Fabric Display," Winnipeg, Manitoba ",2025-03-27,2025-04-02,24,$256.25,Delivered
ORD2025331,Bell,Hospitality,LED Signage,"Quebec City, Quebec",16/04/2025,2025-04-18,144,33.34,Shipped
ORD2025332,Rogers,Construction,Lightbox Frame,"Quebec City, Quebec",09/12/2025,2025-12-11,191,336.59,Shipped
ORD2025333,Lululemon,Sports,Fabric Display,"Edmonton, Alberta",2025-10-12,2025-10-17,107,411.82,Shipped
ORD2025334,Cineplex,Events,LED Signage,"Vancouver, British Columbia",2025-03-20,2025-03-25,124,$94.55,Delivered
ORD2025335,Cineplex,Sports,Fabric Display,"Montreal, Quebec",2025-02-27,2025-03-02,50,119.84,Delivered
ORD2025336,Cineplex,Sports,Fabric Display,"Surrey, British Columbia",2025-06-19,2025-06-24,124,107.64,Processing
ORD2025337,Cineplex,Retail,Fabric Display," Winnipeg, Manitoba ",2025-01-13,18-Jan-2025,89,130.06,Processing
ORD2025338,Cineplex,Events,Banner Print,"Montreal, Quebec",07/08/2025,09-Aug-2025,68,155.95,Delivered
ORD2025339,Walmart,Construction,banner print,"Calgary, Alberta",27/11/2025,2025-12-03,184,184.42,Processing
ORD2025340,FIFA,Sports,LED Signage,"Surrey, British Columbia",2025-12-23,25-Dec-2025,73,499.56,Processing
ORD2025341,Cineplex,Hospitality,Lightbox Frame,"Toronto, Ontario",2025-02-21,27-Feb-2025,15,$424.97,Delivered
ORD2025342,Cineplex,Events,,"Brampton, Ontario",2025-03-01,2025-03-02,152,$291.57,Processing
ORD2025343,Walmart,Events,Fabric Display,"Montreal, Quebec",01/12/2025,03-Dec-2025,126,$230.67,Delivered
ORD2025344,Lululemon,Construction,,"Brampton, Ontario",2025-06-20,2025-06-24,32,$70.23,Shipped
ORD2025345,FIFA,Events,,"Brampton, Ontario",2025-12-05,2025-12-08,58,445.93,Shipped
ORD2025346,Adidas,Retail,Lightbox Frame,"Mississauga, Ontario",09/02/2025,12-Feb-2025,52,$144.87,Processing
ORD2025347,Lululemon,Retail,Banner Print,"Calgary, Alberta",2025-09-11,17-Sep-2025,44,$154.3,Shipped
ORD2025348,Bell,Hospitality,,"Brampton, Ontario",2025-09-07,10-Sep-2025,170,72.28,Processing
ORD2025349,Bell,Events,Banner Print,"Toronto, Ontario",13/05/2025,16-May-2025,112,$64.01,Delivered
ORD2025350,Bell,Construction,Fabric Display,"Mississauga, Ontario",2025-10-10,14-Oct-2025,126,148.61,Delivered
ORD2025351,Adidas,Hospitality,Banner Print,"Surrey, British Columbia",2025-02-18,24-Feb-2025,140,$408.99,Shipped
ORD2025352,Bell,Events,LED signage," Winnipeg, Manitoba ",2025-04-05,11-Apr-2025,37,$174.55,Delivered
ORD2025353,FIFA,Construction,Banner Print,"Calgary, Alberta",20/12/2025,21-Dec-2025,43,$216.21,Shipped
ORD2025354,Adidas,Sports,LED signage,"Montreal, Quebec",2025-10-26,2025-10-31,107,446.16,Delivered
ORD2025355,Nike,Sports,LED signage,"Montreal, Quebec",2025-09-22,2025-09-23,56,$35.95,Delivered
ORD2025356,Cineplex,Hospitality,LED signage,"Calgary, Alberta",2025-01-20,22-Jan-2025,23,345.2,Delivered
ORD2025357,Walmart,Construction,Fabric Display,"Halifax, Nova Scotia",14/03/2025,2025-03-20,200,$104.89,Delivered
ORD2025358,Rogers,Hospitality,Lightbox Frame,"Halifax, Nova Scotia",02/11/2025,2025-11-04,124,349.53,Shipped
ORD2025359,Bell,Construction,LED Signage,"Vancouver, British Columbia",25/09/2025,30-Sep-2025,107,354.33,Processing
ORD2025360,Bell,Hospitality,LED Signage,"Edmonton, Alberta",2025-08-17,2025-08-18,46,28.72,Delivered
ORD2025361,Rogers,Events,Lightbox Frame,"Vancouver, British Columbia",2025-11-25,2025-11-29,32,$160.05,Shipped
ORD2025362,Walmart,Retail,Acrylic Panel,"Halifax, Nova Scotia",20/11/2025,2025-11-25,34,359.2,Shipped
ORD2025363,Cineplex,Sports,Acrylic Panel,"Halifax, Nova Scotia",06/04/2025,2025-04-08,63,$131.7,Shipped
ORD2025364,Bell,Events,Lightbox Frame,"Halifax, Nova Scotia",2025-08-06,08-Aug-2025,131,330.29,Shipped
ORD2025365,Adidas,Hospitality,Fabric Display,"Halifax, Nova Scotia",2025-01-27,30-Jan-2025,1,469.03,Delivered
ORD2025366,Lululemon,Retail,Acrylic Panel,"Montreal, Quebec",13/01/2025,2025-01-16,68,88.9,Delivered
ORD2025367,Bell,Sports,Banner Print,"Vancouver, British Columbia",03/12/2025,2025-12-04,72,$162.09,Shipped
ORD2025368,Rogers,Retail,LED Signage,"Quebec City, Quebec",12/07/2025,18-Jul-2025,57,$33.04,Shipped
ORD2025369,Lululemon,Events,Lightbox Frame,"Vancouver, British Columbia",31/07/2025,2025-08-06,91,$41.14,Delivered
ORD2025370,FIFA,Events,Banner Print,"Brampton, Ontario",04/07/2025,09-Jul-2025,181,$118.52,Processing
ORD2025371,Walmart,Construction,LED signage,"Montreal, Quebec",2025-12-17,2025-12-18,173,347.89,Processing
ORD2025372,Cineplex,Retail,Banner Print,"Halifax, Nova Scotia",20/04/2025,22-Apr-2025,57,$32.7,Delivered
ORD2025373,Rogers,Sports,Fabric Display,"Halifax, Nova Scotia",27/12/2025,01-Jan-2026,180,$415.0,Delivered
ORD2025374,Lululemon,Sports,,"Vancouver, British Columbia",10/10/2025,14-Oct-2025,55,383.09,Delivered
ORD2025375,Cineplex,Events,Acrylic Panel,"Halifax, Nova Scotia",2025-07-11,12-Jul-2025,120,350.44,Shipped
ORD2025376,Adidas,Events,,"Mississauga, Ontario",02/07/2025,2025-07-06,7,$98.09,Delivered
ORD2025377,Cineplex,Retail,LED Signage,"Edmonton, Alberta",2025-01-11,15-Jan-2025,104,$316.19,Shipped
ORD2025378,FIFA,Sports,Acrylic Panel," Winnipeg, Manitoba ",2025-04-22,2025-04-26,97,45.78,Delivered
ORD2025379,Adidas,Hospitality,LED signage," Winnipeg, Manitoba ",18/11/2025,2025-11-20,15,$238.24,Delivered
ORD2025380,Cineplex,Hospitality,Banner Print,"Mississauga, Ontario",2025-02-25,02-Mar-2025,55,461.76,Delivered
ORD2025381,Nike,Construction,banner print," Winnipeg, Manitoba ",18/07/2025,2025-07-21,129,201.98,Delivered
ORD2025382,Nike,Retail,LED signage,"Mississauga, Ontario",2025-03-07,12-Mar-2025,74,$390.73,Processing
ORD2025383,FIFA,Hospitality,Lightbox Frame,"Vancouver, British Columbia",2025-12-09,11-Dec-2025,58,178.16,Delivered
ORD2025384,Walmart,Hospitality,Banner Print,"Montreal, Quebec",01/01/2025,04-Jan-2025,195,269.62,Delivered
ORD2025385,Cineplex,Construction,LED signage,"Halifax, Nova Scotia",16/01/2025,2025-01-18,160,155.57,Delivered
ORD2025386,Cineplex,Events,LED Signage," Winnipeg, Manitoba ",05/10/2025,09-Oct-2025,57,$81.12,Shipped
ORD2025387,Rogers,Sports,Acrylic Panel,"Toronto, Ontario",2025-03-22,2025-03-26,122,$403.03,Delivered
ORD2025388,Rogers,Events,Fabric Display,"Calgary, Alberta",16/08/2025,2025-08-22,55,$437.52,Shipped
ORD2025389,Rogers,Events,banner print," Winnipeg, Manitoba ",09/12/2025,2025-12-14,120,482.51,Delivered
ORD2025390,Bell,Sports,Fabric Display,"Vancouver, British Columbia",13/03/2025,2025-03-18,157,$449.32,Shipped
ORD2025391,Adidas,Events,Lightbox Frame,"Montreal, Quebec",16/02/2025,2025-02-20,23,$58.01,Shipped
ORD2025392,Bell,Events,banner print,"Montreal, Quebec",2025-05-12,2025-05-15,160,457.29,Delivered
ORD2025393,Adidas,Sports,Lightbox Frame,"Surrey, British Columbia",2025-10-17,18-Oct-2025,21,474.29,Shipped
ORD2025394,Rogers,Retail,Fabric Display,"Mississauga, Ontario",2025-02-27,04-Mar-2025,84,460.91,Delivered
ORD2025395,Bell,Hospitality,banner print,"Toronto, Ontario",2025-02-21,24-Feb-2025,165,290.8,Processing
ORD2025396,Cineplex,Construction,Lightbox Frame,"Calgary, Alberta",2025-02-23,26-Feb-2025,25,351.79,Delivered
ORD2025397,Cineplex,Events,LED Signage,"Mississauga, Ontario",2025-05-29,01-Jun-2025,113,275.7,Delivered
ORD2025398,Cineplex,Events,Fabric Display," Winnipeg, Manitoba ",20/01/2025,2025-01-21,14,$82.92,Processing
ORD2025399,Lululemon,Retail,LED signage,"Edmonton, Alberta",29/08/2025,03-Sep-2025,37,$180.95,Shipped
ORD2025400,Lululemon,Events,,"Vancouver, British Columbia",2025-10-25,2025-10-28,89,$362.97,Delivered
ORD2025401,Bell,Construction,LED Signage,"Surrey, British Columbia",12/07/2025,2025-07-18,181,474.52,Delivered
ORD2025402,Nike,Sports,banner print,"Surrey, British Columbia",28/04/2025,03-May-2025,199,$307.21,Delivered
ORD2025403,FIFA,Sports,LED Signage,"Vancouver, British Columbia",26/04/2025,2025-05-01,63,$433.08,Delivered
ORD2025404,FIFA,Events,,"Edmonton, Alberta",2025-06-30,2025-07-03,142,$366.03,Processing
ORD2025405,Lululemon,Events,LED Signage,"Mississauga, Ontario",2025-03-03,2025-03-08,30,$160.91,Processing
ORD2025406,Bell,Construction,LED Signage,"Edmonton, Alberta",24/03/2025,2025-03-26,157,$437.6,Processing
ORD2025407,Adidas,Events,Banner Print,"Edmonton, Alberta",2025-03-22,23-Mar-2025,62,406.86,Shipped
ORD2025408,Walmart,Events,,"Quebec City, Quebec",25/08/2025,26-Aug-2025,98,$250.19,Delivered
ORD2025409,Nike,Retail,Acrylic Panel,"Montreal, Quebec",2025-01-18,22-Jan-2025,129,$68.04,Shipped
ORD2025410,Nike,Hospitality,Banner Print,"Quebec City, Quebec",2025-09-22,27-Sep-2025,126,109.64,Shipped
ORD2025411,Rogers,Hospitality,,"Toronto, Ontario",2025-05-09,10-May-2025,23,374.72,Shipped
ORD2025412,Nike,Construction,LED Signage,"Calgary, Alberta",04/06/2025,2025-06-07,158,$365.72,Shipped
ORD2025413,FIFA,Retail,LED signage,"Mississauga, Ontario",25/08/2025,2025-08-27,22,$401.32,Shipped
ORD2025414,Walmart,Hospitality,Lightbox Frame," Winnipeg, Manitoba ",24/05/2025,27-May-2025,17,$215.52,Processing
ORD2025415,Cineplex,Hospitality,Banner Print,"Mississauga, Ontario",17/04/2025,2025-04-19,52,361.24,Shipped
ORD2025416,FIFA,Construction,LED signage,"Vancouver, British Columbia",2025-06-30,2025-07-02,105,306.58,Shipped
ORD2025417,Rogers,Hospitality,,"Toronto, Ontario",18/12/2025,21-Dec-2025,26,$27.75,Delivered
ORD2025418,Walmart,Events,banner print,"Mississauga, Ontario",21/06/2025,23-Jun-2025,182,241.62,Delivered
ORD2025419,Adidas,Sports,,"Edmonton, Alberta",22/10/2025,23-Oct-2025,26,$27.81,Delivered
ORD2025420,FIFA,Events,LED Signage,"Calgary, Alberta",2025-03-20,2025-03-22,35,233.3,Shipped
ORD2025421,Adidas,Sports,LED signage,"Mississauga, Ontario",28/10/2025,03-Nov-2025,197,$162.46,Shipped
ORD2025422,FIFA,Construction,LED Signage,"Montreal, Quebec",25/07/2025,2025-07-27,134,104.09,Processing
ORD2025423,Walmart,Construction,Fabric Display,"Edmonton, Alberta",22/04/2025,28-Apr-2025,55,121.82,Delivered
ORD2025424,Cineplex,Construction,Acrylic Panel,"Vancouver, British Columbia",11/01/2025,17-Jan-2025,112,267.0,Delivered
ORD2025425,Adidas,Hospitality,,"Edmonton, Alberta",2025-02-20,2025-02-21,64,203.65,Delivered
ORD2025426,Adidas,Sports,banner print,"Quebec City, Quebec",2025-06-15,19-Jun-2025,103,274.24,Shipped
ORD2025427,Walmart,Sports,,"Quebec City, Quebec",23/10/2025,2025-10-25,20,18.63,Delivered
ORD2025428,Cineplex,Retail,,"Surrey, British Columbia",20/08/2025,2025-08-26,200,$440.09,Processing
ORD2025429,Adidas,Construction,Banner Print,"Halifax, Nova Scotia",2025-11-18,2025-11-19,64,$378.18,Processing
ORD2025430,Lululemon,Events,Acrylic Panel,"Edmonton, Alberta",07/03/2025,2025-03-08,143,332.04,Processing
ORD2025431,Rogers,Hospitality,Acrylic Panel,"Brampton, Ontario",2025-01-13,18-Jan-2025,151,472.43,Shipped
ORD2025432,Bell,Sports,LED Signage,"Mississauga, Ontario",2025-05-28,2025-06-03,20,$133.53,Processing
ORD2025433,Nike,Events,Banner Print,"Quebec City, Quebec",2025-06-21,26-Jun-2025,185,$379.63,Shipped
ORD2025434,Bell,Sports,LED signage,"Mississauga, Ontario",28/01/2025,01-Feb-2025,19,$385.35,Processing
ORD2025435,Cineplex,Retail,banner print,"Brampton, Ontario",26/07/2025,27-Jul-2025,138,469.98,Shipped
ORD2025436,Rogers,Retail,,"Quebec City, Quebec",12/11/2025,17-Nov-2025,106,$362.82,Processing
ORD2025437,Lululemon,Events,Banner Print,"Edmonton, Alberta",2025-11-02,05-Nov-2025,100,$182.98,Shipped
ORD2025438,Nike,Events,LED Signage,"Mississauga, Ontario",12/07/2025,17-Jul-2025,108,$239.11,Shipped
ORD2025439,Bell,Hospitality,Banner Print,"Brampton, Ontario",2025-08-23,27-Aug-2025,27,49.42,Delivered
ORD2025440,Adidas,Hospitality,Acrylic Panel,"Brampton, Ontario",2025-02-20,26-Feb-2025,169,$178.53,Processing
ORD2025441,Nike,Events,Banner Print,"Toronto, Ontario",26/05/2025,2025-05-28,73,$389.99,Processing
ORD2025442,Adidas,Retail,Fabric Display,"Vancouver, British Columbia",2025-05-30,2025-06-03,83,240.49,Processing
ORD2025443,Adidas,Sports,LED Signage,"Mississauga, Ontario",30/06/2025,06-Jul-2025,126,$105.21,Shipped
ORD2025444,Nike,Sports,LED signage,"Vancouver, British Columbia",29/07/2025,03-Aug-2025,19,$301.58,Shipped
ORD2025445,Bell,Retail,LED signage,"Surrey, British Columbia",2025-04-06,11-Apr-2025,29,220.57,Delivered
ORD2025446,Cineplex,Hospitality,Fabric Display,"Calgary, Alberta",2025-02-06,2025-02-11,64,$230.14,Delivered
ORD2025447,Nike,Hospitality,Acrylic Panel,"Surrey, British Columbia",2025-04-17,2025-04-20,120,207.09,Shipped
ORD2025448,Nike,Sports,,"Calgary, Alberta",2025-07-07,12-Jul-2025,115,84.74,Delivered
ORD2025449,Walmart,Retail,Acrylic Panel,"Quebec City, Quebec",09/05/2025,2025-05-10,26,179.79,Delivered
ORD2025450,Bell,Events,banner print," Winnipeg, Manitoba ",2025-10-12,2025-10-18,157,$456.38,Delivered
ORD2025451,Nike,Sports,,"Edmonton, Alberta",2025-07-31,01-Aug-2025,101,30.52,Shipped
ORD2025452,Rogers,Hospitality,LED Signage,"Montreal, Quebec",2025-01-25,2025-01-29,63,325.68,Delivered
ORD2025453,Nike,Hospitality,LED signage,"Toronto, Ontario",05/12/2025,2025-12-08,25,166.64,Delivered
ORD2025454,Cineplex,Retail,Acrylic Panel,"Surrey, British Columbia",04/08/2025,10-Aug-2025,156,$374.57,Delivered
ORD2025455,Adidas,Retail,LED signage,"Vancouver, British Columbia",2025-05-31,2025-06-04,157,$84.38,Shipped
ORD2025456,Rogers,Hospitality,Fabric Display,"Brampton, Ontario",2025-08-07,09-Aug-2025,134,$262.19,Shipped
ORD2025457,Adidas,Sports,Acrylic Panel," Winnipeg, Manitoba ",13/08/2025,19-Aug-2025,116,$49.27,Delivered
ORD2025458,Adidas,Construction,Lightbox Frame,"Surrey, British Columbia",2025-10-04,06-Oct-2025,21,19.33,Delivered
ORD2025459,Walmart,Hospitality,Banner Print,"Calgary, Alberta",2025-02-09,12-Feb-2025,163,221.06,Delivered
ORD2025460,Rogers,Sports,Acrylic Panel,"Toronto, Ontario",05/12/2025,06-Dec-2025,177,410.09,Shipped
ORD2025461,Walmart,Sports,,"Brampton, Ontario",09/08/2025,2025-08-12,48,$343.77,Processing
ORD2025462,Nike,Construction,Lightbox Frame,"Vancouver, British Columbia",19/02/2025,2025-02-21,156,$193.68,Delivered
